paper_id,title,authors,year,abstract,url,pdf_url,scholar_url,venue,keywords,citations,title_hash,doi,arxiv_id,s2_fields,source,created_at,updated_at
ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2,Is BERT Really Robust? A Strong Baseline for Natural Language Attack on Text Classification and Entailment,"Di Jin, Zhijing Jin, Joey Tianyi Zhou, Peter Szolovits",2019,"Machine learning algorithms are often vulnerable to adversarial examples that have imperceptible alterations from the original counterparts but can fool the state-of-the-art models. It is helpful to evaluate or even improve the robustness of these models by exposing the maliciously crafted adversarial examples. In this paper, we present TextFooler, a simple but strong baseline to generate adversarial text. By applying it to two fundamental natural language tasks, text classification and textual entailment, we successfully attacked three target models, including the powerful pre-trained BERT, and the widely used convolutional and recurrent neural networks. We demonstrate three advantages of this framework: (1) effective—it outperforms previous attacks by success rate and perturbation rate, (2) utility-preserving—it preserves semantic content, grammaticality, and correct types classified by humans, and (3) efficient—it generates adversarial text with computational complexity linear to the text length.1",https://www.semanticscholar.org/paper/ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2,https://ojs.aaai.org/index.php/AAAI/article/download/6311/6167,https://www.semanticscholar.org/paper/ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2,AAAI Conference on Artificial Intelligence,"Computer Science, Computer Science",1178,51f414aaefed8ecb8554aab8a164b3a4,10.1609/AAAI.V34I05.6311,1907.11932,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
0c72450890a54b68d63baa99376131fda8f06cf9,The Rise and Potential of Large Language Model Based Agents: A Survey,"Zhiheng Xi, Wenxiang Chen, Xin Guo, Wei He, Yiwen Ding, Boyang Hong, Ming Zhang, Junzhe Wang, Senjie Jin, Enyu Zhou, Rui Zheng, Xiaoran Fan, Xiao Wang, Limao Xiong, Qin Liu, Yuhao Zhou, Weiran Wang, Changhao Jiang, Yicheng Zou, Xiangyang Liu, Zhangyue Yin, Shihan Dou, Rongxiang Weng, Wensen Cheng, Qi Zhang, Wenjuan Qin, Yongyan Zheng, Xipeng Qiu, Xuanjing Huan, Tao Gui",2023,"For a long time, humanity has pursued artificial intelligence (AI) equivalent to or surpassing the human level, with AI agents considered a promising vehicle for this pursuit. AI agents are artificial entities that sense their environment, make decisions, and take actions. Many efforts have been made to develop intelligent agents, but they mainly focus on advancement in algorithms or training strategies to enhance specific capabilities or performance on particular tasks. Actually, what the community lacks is a general and powerful model to serve as a starting point for designing AI agents that can adapt to diverse scenarios. Due to the versatile capabilities they demonstrate, large language models (LLMs) are regarded as potential sparks for Artificial General Intelligence (AGI), offering hope for building general AI agents. Many researchers have leveraged LLMs as the foundation to build AI agents and have achieved significant progress. In this paper, we perform a comprehensive survey on LLM-based agents. We start by tracing the concept of agents from its philosophical origins to its development in AI, and explain why LLMs are suitable foundations for agents. Building upon this, we present a general framework for LLM-based agents, comprising three main components: brain, perception, and action, and the framework can be tailored for different applications. Subsequently, we explore the extensive applications of LLM-based agents in three aspects: single-agent scenarios, multi-agent scenarios, and human-agent cooperation. Following this, we delve into agent societies, exploring the behavior and personality of LLM-based agents, the social phenomena that emerge from an agent society, and the insights they offer for human society. Finally, we discuss several key topics and open problems within the field. A repository for the related papers at https://github.com/WooooDyy/LLM-Agent-Paper-List.",https://www.semanticscholar.org/paper/0c72450890a54b68d63baa99376131fda8f06cf9,https://arxiv.org/pdf/2309.07864,https://www.semanticscholar.org/paper/0c72450890a54b68d63baa99376131fda8f06cf9,arXiv.org,"Computer Science, Computer Science, Linguistics",1174,152af08c20c9478b510dbc64f3aeb4de,10.48550/arXiv.2309.07864,2309.07864,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Linguistics'}]",semantic_scholar,2025-10-22 22:30:09.393246+00:00,2025-10-22 22:30:09.393246+00:00
8a87a19160733a67245bfc7d3148a03ebec85d89,HAIL: a high-availability and integrity layer for cloud storage,"Kevin D. Bowers, A. Juels, Alina Oprea",2009,,https://www.semanticscholar.org/paper/8a87a19160733a67245bfc7d3148a03ebec85d89,,https://www.semanticscholar.org/paper/8a87a19160733a67245bfc7d3148a03ebec85d89,Conference on Computer and Communications Security,"Computer Science, Environmental Science, Computer Science",1155,b9996e661379b66fe92b3dddd7fa96a1,10.1145/1653662.1653686,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
e3b17a245dce9a2189a8a4f7538631b69c93812e,Adversarial Patch,"Tom B. Brown, Dandelion Mané, Aurko Roy, Martín Abadi, J. Gilmer",2017,"We present a method to create universal, robust, targeted adversarial image patches in the real world. The patches are universal because they can be used to attack any scene, robust because they work under a wide variety of transformations, and targeted because they can cause a classifier to output any target class. These adversarial patches can be printed, added to any scene, photographed, and presented to image classifiers; even when the patches are small, they cause the classifiers to ignore the other items in the scene and report a chosen target class. To reproduce the results from the paper, our code is available at https://github.com/tensorflow/cleverhans/tree/master/examples/adversarial_patch",https://www.semanticscholar.org/paper/e3b17a245dce9a2189a8a4f7538631b69c93812e,https://arxiv.org/pdf/1712.09665.pdf,https://www.semanticscholar.org/paper/e3b17a245dce9a2189a8a4f7538631b69c93812e,arXiv.org,"Computer Science, Computer Science",1145,78f48145dee13a5c6ebb85a0bfef8208,,1712.09665,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
f1f724bb16cd549e9a59913e19d006d47904e9ca,"Continuous Delivery: Reliable Software Releases Through Build, Test, and Deployment Automation","Jez Humble, D. Farley",2010,,https://www.semanticscholar.org/paper/f1f724bb16cd549e9a59913e19d006d47904e9ca,,https://www.semanticscholar.org/paper/f1f724bb16cd549e9a59913e19d006d47904e9ca,,"Engineering, Computer Science",1141,0e1e13f8b7fdce51f055699d8b713036,,,"[{'source': 'external', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:57:19.170426+00:00,2025-10-22 22:57:19.170426+00:00
80acce3eb2c3d61d1ca414f09529f9620cc54aed,ASAP: assemble species by automatic partitioning,"N. Puillandre, S. Brouillet, G. Achaz",2020,"Here, we describe Assemble Species by Automatic Partitioning (ASAP), a new method to build species partitions from single locus sequence alignments (i.e., barcode data sets). ASAP is efficient enough to split data sets as large 104 sequences into putative species in several minutes. Although grounded in evolutionary theory, ASAP is the implementation of a hierarchical clustering algorithm that only uses pairwise genetic distances, avoiding the computational burden of phylogenetic reconstruction. Importantly, ASAP proposes species partitions ranked by a new scoring system that uses no biological prior insight of intraspecific diversity. ASAP is a stand‐alone program that can be used either through a graphical web‐interface or that can be downloaded and compiled for local usage. We have assessed its power along with three others programs (ABGD, PTP and GMYC) on 10 real COI barcode data sets representing various degrees of challenge (from small and easy cases to large and complicated data sets). We also used Monte‐Carlo simulations of a multispecies coalescent framework to assess the strengths and weaknesses of ASAP and the other programs. Through these analyses, we demonstrate that ASAP has the potential to become a major tool for taxonomists as it proposes rapidly in a full graphical exploratory interface relevant species hypothesis as a first step of the integrative taxonomy process.",https://www.semanticscholar.org/paper/80acce3eb2c3d61d1ca414f09529f9620cc54aed,https://hal.archives-ouvertes.fr/hal-03039819/file/Puillandre%20et%20al%202020.pdf,https://www.semanticscholar.org/paper/80acce3eb2c3d61d1ca414f09529f9620cc54aed,Molecular Ecology Resources,"Biology, Medicine, Computer Science, Biology",1141,c9b47f1e46636e8988b771a12e418157,10.1111/1755-0998.13281,,"[{'source': 'external', 'category': 'Biology'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Biology'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
6c44f8e62d824bcda4f291c679a5518bbd4225f6,Adversarial Attacks on Neural Networks for Graph Data,"Daniel Zügner, Amir Akbarnejad, Stephan Günnemann",2018,"Deep learning models for graphs have achieved strong performance for the task of node classification. Despite their proliferation, currently there is no study of their robustness to adversarial attacks. Yet, in domains where they are likely to be used, e.g. the web, adversaries are common. Can deep learning models for graphs be easily fooled? In this work, we introduce the first study of adversarial attacks on attributed graphs, specifically focusing on models exploiting ideas of graph convolutions. In addition to attacks at test time, we tackle the more challenging class of poisoning/causative attacks, which focus on the training phase of a machine learning model.We generate adversarial perturbations targeting the node's features and the graph structure, thus, taking the dependencies between instances in account. Moreover, we ensure that the perturbations remain unnoticeable by preserving important data characteristics. To cope with the underlying discrete domain we propose an efficient algorithm Nettack exploiting incremental computations. Our experimental study shows that accuracy of node classification significantly drops even when performing only few perturbations. Even more, our attacks are transferable: the learned attacks generalize to other state-of-the-art node classification models and unsupervised approaches, and likewise are successful even when only limited knowledge about the graph is given.",https://www.semanticscholar.org/paper/6c44f8e62d824bcda4f291c679a5518bbd4225f6,https://arxiv.org/pdf/1805.07984,https://www.semanticscholar.org/paper/6c44f8e62d824bcda4f291c679a5518bbd4225f6,Knowledge Discovery and Data Mining,"Computer Science, Mathematics, Computer Science",1122,0b4ccd0b2f0755f7136b5f7c9b999779,10.1145/3219819.3220078,1805.07984,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
b14c291d99f32580fe987c20e52a248c62838e68,"The data revolution : big data, open data, data infrastructures & their consequences",Rob Kitchin,2014,,https://www.semanticscholar.org/paper/b14c291d99f32580fe987c20e52a248c62838e68,,https://www.semanticscholar.org/paper/b14c291d99f32580fe987c20e52a248c62838e68,,"Sociology, Political Science, Computer Science, History, Business, Computer Science, Economics",1121,2792f57c9be77ab52d501f14a7fe133e,10.4135/9781473909472,,"[{'source': 'external', 'category': 'Sociology'}, {'source': 'external', 'category': 'Political Science'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'History'}, {'source': 'external', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Economics'}]",semantic_scholar,2025-10-22 22:57:19.170426+00:00,2025-10-22 22:57:19.170426+00:00
9a456c68d84fe247e053add2ed0b08e80ba9c34a,Responsible Investing: The ESG-Efficient Frontier,"L. Pedersen, S. Fitzgibbons, Lukasz Pomorski",2019,"We propose a theory in which each stock’s environmental, social, and governance (ESG) score plays two roles: 1) providing information about firm fundamentals and 2) affecting investor preferences. The solution to the investor’s portfolio problem is characterized by an ESG-efficient frontier, showing the highest attainable Sharpe ratio for each ESG level. The corresponding portfolios satisfy four-fund separation. Equilibrium asset prices are determined by an ESG-adjusted capital asset pricing model, showing when ESG increases or lowers the required return. Combining several large data sets, we compute the empirical ESG-efficient frontier and show the costs and benefits of responsible investing. Finally, we test our theory’s predictions using commercial ESG measures, governance, sin stocks, and carbon emissions.",https://www.semanticscholar.org/paper/9a456c68d84fe247e053add2ed0b08e80ba9c34a,https://doi.org/10.1016/j.jfineco.2020.11.001,https://www.semanticscholar.org/paper/9a456c68d84fe247e053add2ed0b08e80ba9c34a,Journal of Financial Economics,"Economics, Economics, Business",1120,de92132181a3b108f2a1802fd2878f69,10.2139/ssrn.3466417,,"[{'source': 'external', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Business'}]",semantic_scholar,2025-10-22 22:40:44.031222+00:00,2025-10-22 22:40:44.031222+00:00
514e7fb769950dbe96eb519c88ca17e04dc829f6,HotFlip: White-Box Adversarial Examples for Text Classification,"J. Ebrahimi, Anyi Rao, Daniel Lowd, D. Dou",2017,"We propose an efficient method to generate white-box adversarial examples to trick a character-level neural classifier. We find that only a few manipulations are needed to greatly decrease the accuracy. Our method relies on an atomic flip operation, which swaps one token for another, based on the gradients of the one-hot input vectors. Due to efficiency of our method, we can perform adversarial training which makes the model more robust to attacks at test time. With the use of a few semantics-preserving constraints, we demonstrate that HotFlip can be adapted to attack a word-level classifier as well.",https://www.semanticscholar.org/paper/514e7fb769950dbe96eb519c88ca17e04dc829f6,https://www.aclweb.org/anthology/P18-2006.pdf,https://www.semanticscholar.org/paper/514e7fb769950dbe96eb519c88ca17e04dc829f6,Annual Meeting of the Association for Computational Linguistics,"Computer Science, Computer Science",1102,ce461421f679349f090d53dbbafbe310,10.18653/v1/P18-2006,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
61d5bfc2207410659e47dcf29a61331be7fd8397,Mapping single molecule sequencing reads using basic local alignment with successive refinement (BLASR): application and theory,"Mark J. P. Chaisson, G. Tesler",2012,"Recent methods have been developed to perform high-throughput sequencing of DNA by Single Molecule Sequencing (SMS). While Next-Generation sequencing methods may produce reads up to several hundred bases long, SMS sequencing produces reads up to tens of kilobases long. Existing alignment methods are either too inefficient for high-throughput datasets, or not sensitive enough to align SMS reads, which have a higher error rate than Next-Generation sequencing. We describe the method BLASR (Basic Local Alignment with Successive Refinement) for mapping Single Molecule Sequencing (SMS) reads that are thousands of bases long, with divergence between the read and genome dominated by insertion and deletion error. The method is benchmarked using both simulated reads and reads from a bacterial sequencing project. We also present a combinatorial model of sequencing error that motivates why our approach is effective. The results indicate that it is possible to map SMS reads with high accuracy and speed. Furthermore, the inferences made on the mapability of SMS reads using our combinatorial model of sequencing error are in agreement with the mapping accuracy demonstrated on simulated reads.",https://www.semanticscholar.org/paper/61d5bfc2207410659e47dcf29a61331be7fd8397,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-13-238,https://www.semanticscholar.org/paper/61d5bfc2207410659e47dcf29a61331be7fd8397,BMC Bioinformatics,"Medicine, Computer Science, Biology, Computer Science, Biology",1091,297deb96b97c8f239d0e07e1b0dc95e0,10.1186/1471-2105-13-238,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Biology'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Biology'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
af1ebfebe393fdd7d21cb4ee9572cbd32688e5a3,Founding Family Ownership and Earnings Quality,Dechun Wang,2006,,https://www.semanticscholar.org/paper/af1ebfebe393fdd7d21cb4ee9572cbd32688e5a3,,https://www.semanticscholar.org/paper/af1ebfebe393fdd7d21cb4ee9572cbd32688e5a3,,"Economics, Business, Economics",1079,57a2fecb61b5be7775195ae1f448bb63,10.1111/J.1475-679X.2006.00213.X,,"[{'source': 'external', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Economics'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
2396a0112851d9730c6ab60877668488e10dcefa,Qualitative Inquiry in Clinical and Educational Settings,"D. Hays, Anneliese A Singh",2011,,https://www.semanticscholar.org/paper/2396a0112851d9730c6ab60877668488e10dcefa,,https://www.semanticscholar.org/paper/2396a0112851d9730c6ab60877668488e10dcefa,,"Sociology, Education",1065,7324e17e6d07a192b080769ea01df4b2,,,"[{'source': 'external', 'category': 'Sociology'}, {'source': 's2-fos-model', 'category': 'Education'}]",semantic_scholar,2025-10-22 22:30:09.393246+00:00,2025-10-22 22:30:09.393246+00:00
30c3e05df93b924e322bf5c9fe871437119d7fb0,"Caution! Transitions Ahead: Politics, Practice, and Sustainable Transition Management","E. Shove, G. Walker",2007,,https://www.semanticscholar.org/paper/30c3e05df93b924e322bf5c9fe871437119d7fb0,https://eprints.lancs.ac.uk/id/eprint/761/2/A_cautionary_note_on_transition_managementv5.pdf,https://www.semanticscholar.org/paper/30c3e05df93b924e322bf5c9fe871437119d7fb0,,"Sociology, Environmental Science, Political Science",1029,8644720ad88508b0fe41dc2c0c9a0f14,10.1068/a39310,,"[{'source': 'external', 'category': 'Sociology'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Political Science'}]",semantic_scholar,2025-10-22 22:57:19.170426+00:00,2025-10-22 22:57:19.170426+00:00
bbce6747d79b3caf31ca77d33a3a9ef023ffd04b,"Geometric Level Set Methods in Imaging, Vision, and Graphics","S. Osher, N. Paragios",2011,,https://www.semanticscholar.org/paper/bbce6747d79b3caf31ca77d33a3a9ef023ffd04b,,https://www.semanticscholar.org/paper/bbce6747d79b3caf31ca77d33a3a9ef023ffd04b,Springer: New York,"Mathematics, Computer Science, Physics",1014,17ecf03d81fd1c924474154dcf471bcf,10.1007/b97541,,"[{'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Physics'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
1cd3ec5e02b6edbbfd0229a46ae0d7ee00c7380b,CHIEF PATRON CHIEF PATRON CHIEF PATRON CHIEF PATRON,"A. Monthly, Sr. No, PROF. K. K. Aggarwal, SH. Ram, Bhajan Aggarwal, D. Priya, Ranjan Trivedi, PROF. S. L. Mahandru, PROF. R. K. Sharma, DR. Rajesh Modi, K. PROF.ANIL, Saini, PROF. R. K. Choudhary, DR. Ashwani, Kush Head, DR. Bharat, Bhushan Head, DR. Mohinder Chand, DR. Mohender, Kumar Gupta, DR. Sambhav Garg, Dr. Shivakumar Deene, DR. Bhavet, PROF. Abhay Bansal, PROF. Nawab Ali, Khan, DR. Ashok Kumar, Ashish Chopra, Sr. Lecturer, Vidya L.Hulkund",2011,,https://www.semanticscholar.org/paper/1cd3ec5e02b6edbbfd0229a46ae0d7ee00c7380b,,https://www.semanticscholar.org/paper/1cd3ec5e02b6edbbfd0229a46ae0d7ee00c7380b,,"Economics, Business, Computer Science",1005,e47f40f5104c09e5a1fbdb45628c3f7f,,,"[{'source': 's2-fos-model', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:40:44.031222+00:00,2025-10-22 22:40:44.031222+00:00
32b18b27982ae1335ffb0d4e3667e17dc76d6bbf,Lewis base catalysis in organic synthesis.,"S. Denmark, G. Beutner",2008,,https://www.semanticscholar.org/paper/32b18b27982ae1335ffb0d4e3667e17dc76d6bbf,,https://www.semanticscholar.org/paper/32b18b27982ae1335ffb0d4e3667e17dc76d6bbf,Angewandte Chemie,"Chemistry, Medicine, Chemistry",997,d2a6d7d48248e25b8996bf2bbdc878f0,10.1002/anie.200604943,,"[{'source': 'external', 'category': 'Chemistry'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Chemistry'}]",semantic_scholar,2025-10-22 22:30:09.393246+00:00,2025-10-22 22:30:09.393246+00:00
52471c06b2bae00c08609f1f057c826a66b89ea0,"Transcriptome-wide isoform-level dysregulation in ASD, schizophrenia, and bipolar disorder","M. Gandal, Pan Zhang, Evi Hadjimichael, R. Walker, Chao Chen, Shuang Liu, H. Won, H. van Bakel, M. Varghese, Yongjun Wang, Annie W Shieh, J. Haney, Sepideh Parhami, Judson Belmont, Minsoo Kim, Patricia Moran Losada, Z. Khan, J. Mleczko, Yan Xia, R. Dai, Daifeng Wang, Yucheng T. Yang, Min Xu, K. Fish, P. Hof, J. Warrell, Dominic Fitzgerald, K. White, A. Jaffe, M. Peters, M. Gerstein, Chunyu Liu, L. Iakoucheva, D. Pinto, D. Geschwind",2018,"INTRODUCTION Our understanding of the pathophysiology of psychiatric disorders, including autism spectrum disorder (ASD), schizophrenia (SCZ), and bipolar disorder (BD), lags behind other fields of medicine. The diagnosis and study of these disorders currently depend on behavioral, symptomatic characterization. Defining genetic contributions to disease risk allows for biological, mechanistic understanding but is challenged by genetic complexity, polygenicity, and the lack of a cohesive neurobiological model to interpret findings. RATIONALE The transcriptome represents a quantitative phenotype that provides biological context for understanding the molecular pathways disrupted in major psychiatric disorders. RNA sequencing (RNA-seq) in a large cohort of cases and controls can advance our knowledge of the biology disrupted in each disorder and provide a foundational resource for integration with genomic and genetic data. RESULTS Analysis across multiple levels of transcriptomic organization—gene expression, local splicing, transcript isoform expression, and coexpression networks for both protein-coding and noncoding genes—provides an in-depth view of ASD, SCZ, and BD molecular pathology. More than 25% of the transcriptome exhibits differential splicing or expression in at least one disorder, including hundreds of noncoding RNAs (ncRNAs), most of which have unexplored functions but collectively exhibit patterns of selective constraint. Changes at the isoform level, as opposed to the gene level, show the largest effect sizes and genetic enrichment and the greatest disease specificity. We identified coexpression modules associated with each disorder, many with enrichment for cell type–specific markers, and several modules significantly dysregulated across all three disorders. These enabled parsing of down-regulated neuronal and synaptic components into a variety of cell type– and disease-specific signals, including multiple excitatory neuron and distinct interneuron modules with differential patterns of disease association, as well as common and rare genetic risk variant enrichment. The glial-immune signal demonstrates shared disruption of the blood-brain barrier and up-regulation of NFkB-associated genes, as well as disease-specific alterations in microglial-, astrocyte-, and interferon-response modules. A coexpression module associated with psychiatric medication exposure in SCZ and BD was enriched for activity-dependent immediate early gene pathways. To identify causal drivers, we integrated polygenic risk scores and performed a transcriptome-wide association study and summary-data–based Mendelian randomization. Candidate risk genes—5 in ASD, 11 in BD, and 64 in SCZ, including shared genes between SCZ and BD—are supported by multiple methods. These analyses begin to define a mechanistic basis for the composite activity of genetic risk variants. CONCLUSION Integration of RNA-seq and genetic data from ASD, SCZ, and BD provides a quantitative, genome-wide resource for mechanistic insight and therapeutic development at Resource.PsychENCODE.org. These data inform the molecular pathways and cell types involved, emphasizing the importance of splicing and isoform-level gene regulatory mechanisms in defining cell type and disease specificity, and, when integrated with genome-wide association studies, permit the discovery of candidate risk genes. The PsychENCODE cross-disorder transcriptomic resource. Human brain RNA-seq was integrated with genotypes across individuals with ASD, SCZ, BD, and controls, identifying pervasive dysregulation, including protein-coding, noncoding, splicing, and isoform-level changes. Systems-level and integrative genomic analyses prioritize previously unknown neurogenetic mechanisms and provide insight into the molecular neuropathology of these disorders. Most genetic risk for psychiatric disease lies in regulatory regions, implicating pathogenic dysregulation of gene expression and splicing. However, comprehensive assessments of transcriptomic organization in diseased brains are limited. In this work, we integrated genotypes and RNA sequencing in brain samples from 1695 individuals with autism spectrum disorder (ASD), schizophrenia, and bipolar disorder, as well as controls. More than 25% of the transcriptome exhibits differential splicing or expression, with isoform-level changes capturing the largest disease effects and genetic enrichments. Coexpression networks isolate disease-specific neuronal alterations, as well as microglial, astrocyte, and interferon-response modules defining previously unidentified neural-immune mechanisms. We integrated genetic and genomic data to perform a transcriptome-wide association study, prioritizing disease loci likely mediated by cis effects on brain expression. This transcriptome-wide characterization of the molecular pathology across three major psychiatric disorders provides a comprehensive resource for mechanistic insight and therapeutic development.",https://www.semanticscholar.org/paper/52471c06b2bae00c08609f1f057c826a66b89ea0,https://science.sciencemag.org/content/sci/362/6420/eaat8127.full.pdf,https://www.semanticscholar.org/paper/52471c06b2bae00c08609f1f057c826a66b89ea0,Science,"Biology, Medicine, Medicine, Psychology, Biology",996,94358079f0b9e1c318ba310b6f4b7a7d,10.1126/science.aat8127,,"[{'source': 'external', 'category': 'Biology'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Psychology'}, {'source': 's2-fos-model', 'category': 'Biology'}]",semantic_scholar,2025-10-22 22:50:31.178565+00:00,2025-10-22 22:50:31.178565+00:00
db787640c9b42416ff8d7015546e667e58267177,Using Self-Supervised Learning Can Improve Model Robustness and Uncertainty,"Dan Hendrycks, Mantas Mazeika, Saurav Kadavath, D. Song",2019,"Self-supervision provides effective representations for downstream tasks without requiring labels. However, existing approaches lag behind fully supervised training and are often not thought beneficial beyond obviating the need for annotations. We find that self-supervision can benefit robustness in a variety of ways, including robustness to adversarial examples, label corruption, and common input corruptions. Additionally, self-supervision greatly benefits out-of-distribution detection on difficult, near-distribution outliers, so much so that it exceeds the performance of fully supervised methods. These results demonstrate the promise of self-supervision for improving robustness and uncertainty estimation and establish these tasks as new axes of evaluation for future self-supervised learning research.",https://www.semanticscholar.org/paper/db787640c9b42416ff8d7015546e667e58267177,https://arxiv.org/pdf/1906.12340.pdf,https://www.semanticscholar.org/paper/db787640c9b42416ff8d7015546e667e58267177,Neural Information Processing Systems,"Computer Science, Mathematics, Computer Science",988,844970b08b48986f85311a890e219711,,1906.12340,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
fd116b8d1a9b6544d8a9d494db68709e31d8a83e,Bioinspired Interfaces with Superwettability: From Materials to Chemistry.,"Bin Su, Ye Tian, Lei Jiang",2016,,https://www.semanticscholar.org/paper/fd116b8d1a9b6544d8a9d494db68709e31d8a83e,,https://www.semanticscholar.org/paper/fd116b8d1a9b6544d8a9d494db68709e31d8a83e,Journal of the American Chemical Society,"Chemistry, Medicine, Chemistry, Materials Science",986,8a7d93f8b13380f68ff956c85cb26597,10.1021/jacs.5b12728,,"[{'source': 'external', 'category': 'Chemistry'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Chemistry'}, {'source': 's2-fos-model', 'category': 'Materials Science'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
966e3c7a65ec75a6359b55c0cecaf3896d318432,Certified Defenses against Adversarial Examples,"Aditi Raghunathan, J. Steinhardt, Percy Liang",2018,"While neural networks have achieved high accuracy on standard image classification benchmarks, their accuracy drops to nearly zero in the presence of small adversarial perturbations to test inputs. Defenses based on regularization and adversarial training have been proposed, but often followed by new, stronger attacks that defeat these defenses. Can we somehow end this arms race? In this work, we study this problem for neural networks with one hidden layer. We first propose a method based on a semidefinite relaxation that outputs a certificate that for a given network and test input, no attack can force the error to exceed a certain value. Second, as this certificate is differentiable, we jointly optimize it with the network parameters, providing an adaptive regularizer that encourages robustness against all attacks. On MNIST, our approach produces a network and a certificate that no attack that perturbs each pixel by at most \epsilon = 0.1 can cause more than 35% test error.",https://www.semanticscholar.org/paper/966e3c7a65ec75a6359b55c0cecaf3896d318432,https://arxiv.org/pdf/1801.09344.pdf,https://www.semanticscholar.org/paper/966e3c7a65ec75a6359b55c0cecaf3896d318432,International Conference on Learning Representations,"Computer Science, Mathematics, Computer Science",975,28975dfe114735ef0801a70daf7a4909,,1801.09344,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
